categorias,tokens,etiquetas
External Request,"['posit', 'titl', 'chang', 'hello', 'pleas', 'chang', 'titl', 'posit', 'follow', 'oper', 'coordin', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['lafarg', 'due', 'increas', 'letter', 'morn', 'pleas', 'attach', 'due', 'increas', 'letter', 'lafarg', 'american', 'inc', 'holcim', 'inc', 'effect', 'feel', 'contact', 'question', 'thank', 'due', 'offic', 'manag', 'teamster', 'local', 'phone', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['fidel', 'phone', 'number', 'name', 'give', 'give', 'ssn', 'give', 'dob', 'give', 'phone', 'number', 'give', 'email', 'want', 'contact', 'need', 'get', 'fidel', 'number', 'loan', 'payout', 'research', 'matrix', 'resolut', 'provid', 'fidel', 'phone', 'number', 'addit', 'info', 'moment']",0
External Request,"['novemb', 'morn', 'record', 'pdf', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['password', 'get', 'payment', 'resend', 'email', 'backup', 'check', 'number', 'thank', 'araujo', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['email', 'lafarg', 'holcim', 'due', 'bill', 'pleas', 'find', 'attach', 'due', 'bill', 'thank', 'labord', 'administr', 'assist', 'teamster', 'local', 'messag', 'readi', 'sent', 'follow', 'attach', 'lafarg', 'holcim', 'due', 'bill', 'note', 'protect', 'comput', 'virus', 'mail', 'program', 'prevent', 'send', 'receiv', 'certain', 'type', 'attach', 'check', 'mail', 'secur', 'set', 'determin', 'attach', 'handl', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['invoic', 'past', 'notic', 'ergon', 'ind', 'suppli', 'inc', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['backup', 'request', 'afternoon', 'pleas', 'provid', 'back', 'correspond', 'check', 'thank', 'great', 'weekend', 'bennink', 'membership', 'servic', 'intern', 'brotherhood', 'boilermak', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['teamster', 'local', 'union', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['xxx', 'death', 'notif', 'name', 'date', 'birth', 'date', 'death', 'surviv', 'spous', 'name', 'spous', 'date', 'birth', 'notifi', 'relationship', 'email', 'address', 'phone', 'address', 'grinnel', 'colorado']",0
External Request,"['central', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['remitt', 'address', 'local', 'oper', 'engin', 'morn', 'receiv', 'remitt', 'check', 'report', 'offic', 'need', 'mail', 'address', 'oper', 'engin', 'local', 'milwauke', 'onlin', 'remit', 'system', 'includ', 'automat', 'payment', 'option', 'altern', 'conveni', 'payment', 'report', 'would', 'like', 'enrol', 'onlin', 'payment', 'would', 'happi', 'assist', 'thank', 'elig', 'remitt', 'depart', 'oper', 'engin', 'local', 'health', 'benefit', 'fund', 'pewauke', 'phone', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['fidel', 'phone', 'number', 'name', 'give', 'give', 'ssn', 'give', 'dob', 'give', 'phone', 'number', 'give', 'email', 'want', 'contact', 'need', 'get', 'fidel', 'number', 'loan', 'payout', 'research', 'matrix', 'resolut', 'provid', 'fidel', 'phone', 'number', 'addit', 'info', 'moment']",0
External Request,"['email', 'aggreg', 'prebil', 'report', 'septemb', 'hello', 'attach', 'pleas', 'find', 'messag', 'readi', 'sent', 'follow', 'attach', 'aggreg', 'prebil', 'report', 'septemb', 'question', 'assist', 'hesit', 'contact', 'respect', 'membership', 'account', 'manag', 'titan', 'oper', 'teamster', 'union', 'local', 'affili', 'intern', 'brotherhood', 'teamster', 'hampden', 'drive', 'suit', 'fax', 'www', 'teamstersloc', 'org', 'communic', 'includ', 'attach', 'exclus', 'use', 'addresse', 'direct', 'teamster', 'union', 'local', 'contain', 'proprietari', 'confidenti', 'privileg', 'inform', 'intend', 'recipi', 'use', 'copi', 'disclosur', 'dissemin', 'distribut', 'strict', 'prohibit', 'intend', 'recipi', 'pleas', 'notifi', 'sender', 'immedi', 'return', 'mail', 'delet', 'communic', 'destroy', 'copi', 'pleas', 'consid', 'environ', 'print', 'email', 'note', 'protect', 'comput', 'virus', 'mail', 'program', 'prevent', 'send', 'receiv', 'certain', 'type', 'attach', 'check', 'mail', 'secur', 'set', 'determin', 'attach', 'handl', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['email', 'lafarg', 'holcim', 'due', 'bill', 'pleas', 'find', 'attach', 'due', 'bill', 'thank', 'labord', 'administr', 'assist', 'teamster', 'local', 'messag', 'readi', 'sent', 'follow', 'attach', 'lafarg', 'holcim', 'due', 'bill', 'note', 'protect', 'comput', 'virus', 'mail', 'program', 'prevent', 'send', 'receiv', 'certain', 'type', 'attach', 'check', 'mail', 'secur', 'set', 'determin', 'attach', 'handl', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['pennsylvania', 'scdu', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['fwd', 'oportunidad', 'labor', 'adjunto', 'hoja', 'forward', 'messag', 'date', 'jue', 'jul', 'subject', 'oportunidad', 'labor', 'cordial', 'saludo', 'estimado', 'holcim', 'escribo', 'muy', 'atento', 'pongo', 'orden', 'solicito', 'muy', 'agradecido', 'antemano', 'oportunidad', 'labor', 'cualquier', 'requerido', 'sea', 'externo', 'interno', 'corporaci', 'adjunto', 'hoja', 'soy', 'ciudad', 'machala', 'provincia', 'oro', 'esperando', 'present', 'tenga', 'favor', 'acogida', 'reitero', 'mi', 'ma', 'sincero', 'agradecimiento', 'atentament', 'aspirant', 'contacto', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['load', 'result', 'holcim', 'inc', 'environ', 'product', 'equifax', 'workforc', 'solut', 'data', 'holcim', 'inc', 'compani', 'code', 'load', 'pleas', 'load', 'summari', 'contract', 'review', 'complet', 'load', 'report', 'visit', 'webmanag', 'http', 'secur', 'theworknumb', 'com', 'compani', 'code', 'login', 'assign', 'usernam', 'password', 'organ', 'design', 'workforc', 'solut', 'contact', 'contact', 'workforc', 'solut', 'support', 'question', 'regard', 'report', 'load', 'report', 'avail', 'one', 'hour', 'receipt', 'email', 'employ', 'code', 'record', 'load', 'record', 'error', 'twn', 'ucm', 'complianc', 'center', 'manag', 'ppay', 'paperless', 'twn', 'work', 'number', 'tci', 'tax', 'credit', 'incent', 'ucm', 'unemploy', 'manag', 'tax', 'form', 'manag', 'disclaim', 'mail', 'messag', 'intend', 'person', 'use', 'recipi', 'name', 'intend', 'recipi', 'review', 'copi', 'distribut', 'messag', 'receiv', 'communic', 'pleas', 'notifi', 'immedi', 'mail', 'delet', 'origin', 'messag', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['inquiri', 'hello', 'name', 'mattock', 'send', 'inquiri', 'compani', 'regard', 'order', 'pipe', 'like', 'know', 'type', 'size', 'pipe', 'immedi', 'respond', 'requir', 'advis', 'payment', 'method', 'kind', 'regard', 'mattock', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['month', 'report', 'payment', 'januari', 'zix', 'secur', 'email', 'messag', 'central', 'illinoi', 'labor', 'health', 'welfar', 'fund', 'view', 'secur', 'messag', 'copi', 'past', 'internet', 'browser', 'address', 'bar', 'http', 'web', 'zixmail', 'net', 'ncil', 'ababk', 'nqf', 'iqqryri', 'duw', 'mylifeus', 'lafargeholcim', 'ecom', 'read', 'plaintext', 'version', 'messag', 'user', 'experi', 'chang', 'email', 'set', 'enabl', 'view', 'html', 'repli', 'notif', 'messag', 'messag', 'auto', 'generat', 'sender', 'secur', 'system', 'repli', 'sender', 'secur', 'messag', 'expir', 'feb', 'gmt', 'want', 'send', 'receiv', 'secur', 'email', 'messag', 'transpar', 'http', 'www', 'zixcorp', 'com', 'info', 'zixmail', 'zmc', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['statement', 'benefit', 'chang', 'pdf']",0
External Request,"['local', 'funer', 'servic', 'loy', 'local', 'funer', 'servic', 'call', 'today', 'ask', 'proof', 'coverag', 'need', 'local', 'funer', 'servic', 'pleas', 'send', 'credit', 'coverag', 'encrypt', 'email', 'thank']",0
External Request,"['int', 'union', 'oper', 'engg', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
External Request,"['teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['teamster', 'local', 'communic', 'regard', 'rout', 'number', 'chang', 'pleas', 'attach', 'make', 'chang', 'need', 'thank']",0
HR Request,"['union', 'due', 'question', 'hello', 'someon', 'confirm', 'union', 'due', 'deduct', 'tax']",0
HR Request,"['teamster', 'truck', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['int', 'union', 'oper', 'engg', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['month', 'backup', 'hello', 'intern', 'receiv', 'deposit', 'pleas', 'send', 'correspond', 'total', 'amount', 'thank', 'luckert', 'membership', 'servic', 'intern', 'brotherhood', 'boilermak', 'kansa', 'citi', 'ext', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['hour', 'work', 'greet', 'could', 'pleas', 'confirm', 'hour', 'work', 'report', 'union', 'sinc', 'start', 'date', 'could', 'pleas', 'valid', 'mani', 'hour', 'month', 'report', 'thank']",0
HR Request,"['cpf', 'iuoe', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['retro', 'labor', 'labor', 'union', 'increas', 'increas', 'hit', 'first', 'two', 'check', 'pleas', 'run', 'retro', 'nev', 'start', 'thank', 'project', 'manag', 'administr', 'aggreg', 'industri', 'southwest', 'region', 'teco', 'suit', 'vega', 'offic', 'ext', 'direct', 'fax', 'number', 'email', 'www', 'http', 'www', 'aggreg', 'com', 'lafargeholcim', 'http', 'lafargeholcim', 'aggreg', 'industri', 'compani', 'member', 'holcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['member', 'lafarg', 'conco', 'attach', 'member', 'sign', 'author', 'form', 'take', 'look', 'lafarg', 'conco', 'quarter', 'due', 'deduct', 'mani', 'time', 'year', 'date', 'alreadi', 'show', 'show', 'ongo', 'issu', 'keep', 'happen', 'thank', 'labor', 'local', 'westmont', 'offic', 'fax', 'cell', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['rpts', 'aggreg', 'ind', 'recent', 'receiv', 'two', 'check', 'understand', 'process', 'one', 'januari', 'report', 'shortag', 'septemb', 'shortag', 'amount', 'total', 'pleas', 'explain', 'list', 'payment', 'check', 'amount', 'pleas', 'question', 'thank', 'enjoy', 'stay', 'safe', 'fund', 'processor', 'unit', 'peoria', 'illinoi', 'tel', 'fax', 'caution', 'messag', 'contain', 'electron', 'protect', 'health', 'inform', 'disclosur', 'without', 'consent', 'permit', 'prohibit', 'messag', 'intend', 'use', 'entiti', 'address', 'contain', 'inform', 'privileg', 'confidenti', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'inform', 'strict', 'prohibit', 'subject', 'feder', 'penalti', 'receiv', 'messag', 'pleas', 'notifi', 'sender', 'immedi', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'back', 'januari', 'give', 'list', 'employe', 'past', 'union', 'due', 'deduct', 'imag', 'attach', 'find', 'detail', 'owe', 'provid', 'thank', 'sphr', 'sphri', 'resourc', 'manag', 'lafargeholcim', 'east', 'colorado', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['hour', 'health', 'insur', 'hello', 'set', 'incorrect', 'correct', 'hour', 'health', 'insur', 'sent', 'union', 'asap', 'wait', 'get', 'insur']",0
HR Request,"['februari', 'bill', 'afternoon', 'pleas', 'arrear', 'collect', 'fourth', 'request', 'thank', 'pdf', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'morn', 'confirm', 'union', 'due', 'set', 'thank']",0
HR Request,"['pension', 'hour', 'work', 'indic', 'union', 'pension', 'report', 'show', 'hour', 'work', 'month', 'check', 'hour', 'report']",0
HR Request,"['teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'lab', 'morn', 'pleas', 'set', 'union', 'due', 'thank']",0
HR Request,"['union', 'due', 'stop', 'hello', 'pleas', 'refund', 'union', 'due', 'month', 'pleas', 'take', 'due', 'januari', 'owe']",0
HR Request,"['cpf', 'iuoe', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['set', 'union', 'deduct', 'employe', 'attach', 'union', 'author', 'card', 'union', 'deduct']",0
HR Request,"['union', 'employe', 'vacat', 'locat', 'elig', 'hr', 'vacat', 'come', 'year', 'anniversari', 'date', 'need', 'add', 'payrol', 'system', 'anniversari', 'date', 'thank', 'resp', 'ctfulli', 'manag', 'accokeek', 'cedarvill', 'pit', 'aggreg', 'industri', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['labor', 'union', 'due', 'confirm', 'attach', 'list', 'union', 'due', 'come', 'check', 'pleas']",0
HR Request,"['massachusett', 'labor', 'hello', 'told', 'group', 'get', 'union', 'due', 'week', 'month', 'get', 'updat', 'pleas']",0
HR Request,"['nation', 'drive', 'request', 'sent', 'subject', 'nation', 'drive', 'request', 'morn', 'pleas', 'forward', 'backup', 'follow', 'check', 'payment', 'aggreg', 'industri', 'inv', 'show', 'divis', 'check', 'thank', 'bill', 'receipt', 'coordin', 'intern', 'brotherhood', 'teamster', 'nation', 'account', 'louisiana', 'avenu', 'drive', 'email', 'icon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'pleas', 'ensur', 'union', 'due', 'deduct', 'appropri', 'indic', 'start', 'deduct', 'check', 'yet', 'thank']",0
HR Request,"['union', 'deduct', 'correct', 'full', 'name', 'applic', 'ssn', 'dob', 'valid', 'ticket', 'reason', 'union', 'deduct', 'late', 'paystub', 'high', 'expect', 'contact', 'number', 'email', 'address', 'final', 'resolut', 'upon', 'receiv', 'support', 'union', 'team', 'valid', 'setup', 'appear', 'correct']",0
HR Request,"['lafarg', 'address', 'request', 'morn', 'pleas', 'provid', 'updat', 'address', 'employe', 'toledo', 'ohio', 'thank', 'growden', 'teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['midwest', 'oper', 'engin', 'fring', 'benefit', 'fund', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['indic', 'twice', 'normal', 'amount', 'union', 'due', 'deduct', 'paycheck', 'advis']",0
HR Request,"['lafarg', 'address', 'request', 'morn', 'pleas', 'provid', 'updat', 'address', 'employe', 'toledo', 'ohio', 'thank', 'growden', 'teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['septemb', 'bill', 'morn', 'record', 'pdf', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['email', 'holcim', 'delinqu', 'morn', 'pleas', 'attach', 'due', 'delinqu', 'report', 'member', 'holcim', 'inc', 'owe', 'backdu', 'fee', 'paid', 'remain', 'stand', 'local', 'issu', 'brought', 'past', 'contract', 'negoti', 'pleas', 'deduct', 'full', 'amount', 'owe', 'delinqu', 'owe', 'septemb', 'due', 'bill', 'follow', 'separ', 'email', 'want', 'show', 'outstand', 'amount', 'paid', 'separ', 'current', 'due', 'amount', 'owe', 'amount', 'also', 'reflect', 'septemb', 'bill', 'deduct', 'full', 'septemb', 'due', 'month', 'due', 'rate', 'time', 'hour', 'wage', 'rate', 'round', 'near', 'amount', 'possibl', 'use', 'make', 'deduct', 'amount', 'month', 'deduct', 'member', 'pleas', 'let', 'know', 'help', 'resolv', 'issu', 'great', 'weekend', 'vari', 'teamster', 'local', 'ashland', 'suit', 'chicago', 'illinoi', 'phone', 'fax', 'disclaim', 'mail', 'contain', 'proprietari', 'inform', 'legal', 'privileg', 'addit', 'mail', 'contain', 'health', 'inform', 'deem', 'confidenti', 'privaci', 'regul', 'hipaa', 'health', 'insur', 'portabl', 'account', 'act', 'transmit', 'appropri', 'author', 'subject', 'individu', 'circumst', 'requir', 'author', 'use', 'intend', 'recipi', 'applic', 'privileg', 'waiv', 'virtu', 'transmiss', 'via', 'mail', 'author', 'recipi', 'oblig', 'maintain', 'attach', 'inform', 'safe', 'secur', 'confidenti', 'manner', 'disclosur', 'inform', 'unless', 'requir', 'author', 'sender', 'subject', 'individu', 'prohibit', 'failur', 'maintain', 'confidenti', 'inform', 'could', 'subject', 'liabil', 'penalti', 'feder', 'intend', 'recipi', 'employe', 'agent', 'intend', 'recipi', 'respons', 'inform', 'herebi', 'notifi', 'disclosur', 'copi', 'use', 'distribut', 'inform', 'strict', 'prohibit', 'receiv', 'mail', 'pleas', 'notifi', 'sender', 'immedi', 'arrang', 'return', 'destruct', 'document', 'messag', 'readi', 'sent', 'follow', 'attach', 'holcim', 'delinqu', 'note', 'protect', 'comput', 'virus', 'mail', 'program', 'prevent', 'send', 'receiv', 'certain', 'type', 'attach', 'check', 'mail', 'secur', 'set', 'determin', 'attach', 'handl', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['nation', 'drive', 'request', 'sent', 'subject', 'nation', 'drive', 'request', 'morn', 'pleas', 'forward', 'backup', 'follow', 'check', 'payment', 'aggreg', 'industri', 'inv', 'show', 'divis', 'check', 'thank', 'bill', 'receipt', 'coordin', 'intern', 'brotherhood', 'teamster', 'nation', 'account', 'louisiana', 'avenu', 'drive', 'email', 'icon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['nation', 'drive', 'request', 'sent', 'wednesday', 'januari', 'subject', 'nation', 'drive', 'request', 'afternoon', 'pleas', 'forward', 'backup', 'detail', 'follow', 'ach', 'payment', 'aggreg', 'industri', 'aggreg', 'industri', 'thank', 'bill', 'receipt', 'coordin', 'intern', 'brotherhood', 'teamster', 'nation', 'account', 'louisiana', 'avenu', 'drive', 'email', 'icon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['int', 'union', 'oper', 'engg', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['teamster', 'local', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['invoic', 'lafarg', 'elburn', 'zix', 'secur', 'email', 'messag', 'central', 'illinoi', 'labor', 'health', 'welfar', 'fund', 'view', 'secur', 'messag', 'copi', 'past', 'internet', 'browser', 'address', 'bar', 'http', 'web', 'zixmail', 'net', 'ncil', 'abbqlvhxt', 'ummp', 'mylifeus', 'lafargeholcim', 'ecom', 'read', 'plaintext', 'version', 'messag', 'user', 'experi', 'chang', 'email', 'set', 'enabl', 'view', 'html', 'repli', 'notif', 'messag', 'messag', 'auto', 'generat', 'sender', 'secur', 'system', 'repli', 'sender', 'secur', 'messag', 'expir', 'oct', 'gmt', 'want', 'send', 'receiv', 'secur', 'email', 'messag', 'transpar', 'http', 'www', 'zixcorp', 'com', 'info', 'zixmail', 'zmc', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'back', 'januari', 'give', 'list', 'employe', 'past', 'union', 'due', 'deduct', 'imag', 'attach', 'find', 'detail', 'owe', 'provid', 'thank', 'sphr', 'sphri', 'resourc', 'manag', 'lafargeholcim', 'east', 'colorado', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
HR Request,"['union', 'due', 'hello', 'receiv', 'say', 'union', 'receiv', 'union', 'due', 'confirm', 'sent', 'pleas']",0
Interface Input,"['ab', 'posit', 'hold', 'need', 'complet', 'transfer', 'supervisor', 'hello', 'sure', 'posit', 'hold', 'might', 'address', 'pleas', 'enter', 'margin', 'seattl', 'pleas', 'transfer', 'posit', 'pleas', 'posit', 'vacant', 'posit', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['scan', 'op', 'center', 'alpena', 'pleas', 'open', 'attach', 'document', 'sent', 'xerox', 'multifunct', 'printer', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['holiday', 'morn', 'employe', 'return', 'work', 'week', 'layoff', 'holiday', 'hour', 'would', 'abl', 'make', 'entri', 'week', 'period', 'pleas', 'header', 'holiday', 'hour', 'hour', 'hour', 'thank', 'administr', 'assist', 'lafarg', 'great', 'lake', 'market', 'area', 'east', 'presqu', 'offic', 'cell', 'fax', 'mail', 'pleas', 'consid', 'environ', 'print', 'mail', 'unless', 'necessari', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['attent', 'ab', 'team', 'pleas', 'creat', 'posit', 'hello', 'pleas', 'creat', 'posit', 'mirror', 'clone', 'posit', 'pleas', 'titl', 'slag', 'ship', 'oper', 'temp', 'hour', 'pleas', 'ensur', 'temp', 'part', 'time', 'hour', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['ab', 'pleas', 'chang', 'posit', 'info', 'temp', 'hour', 'hello', 'pleas', 'updat', 'posit', 'info', 'temp', 'hour', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['state', 'wrong', 'countri', 'hello', 'tri', 'employe', 'differ', 'posit', 'receiv', 'state', 'wrong', 'countri', 'look', 'show', 'everyth', 'correct', 'pleas', 'help', 'troubleshoot', 'imag', 'imag', 'png', 'imag', 'imag', 'png', 'imag', 'imag', 'png', 'margin', 'seattl', 'offic', 'direct', 'cell', 'fax', 'email', 'everi', 'smile', 'confidenti', 'notic', 'inform', 'contain', 'email', 'privileg', 'confidenti', 'author', 'recipi', 'inform', 'prohibit', 'disclos', 'inform', 'parti', 'requir', 'destroy', 'inform', 'state', 'need', 'fulfil', 'intend', 'recipi', 'herebi', 'notifi', 'disclosur', 'copi', 'distribut', 'action', 'take', 'relianc', 'content', 'document', 'strict', 'prohibit', 'feder', 'regul', 'cfr', 'part', 'cfr', 'part', 'receiv', 'email', 'pleas', 'notifi', 'sender', 'immedi', 'repli', 'email', 'delet', 'without', 'copi', 'save', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['ritm', 'hello', 'request', 'report', 'request', 'list', 'look', 'like', 'report', 'product', 'supervisor', 'report', 'would', 'pleas', 'updat', 'region', 'resourc', 'manag', 'mid', 'atlant', 'region', 'aggreg', 'industri', 'triangl', 'drive', 'suit', 'greenbelt', 'maryland', 'offic', 'mobil', 'facsimil', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['scan', 'op', 'center', 'alpena', 'pleas', 'open', 'attach', 'document', 'sent', 'xerox', 'multifunct', 'printer', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
Interface Input,"['cont', 'group', 'correct', 'afternoon', 'hire', 'group', 'need', 'correct', 'labor', 'group', 'pleas', 'correct', 'inform', 'cat', 'sap', 'system', 'incorrect', 'group', 'imag', 'imag', 'png', 'payrol', 'specialist', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'fax', 'number', 'email', 'www', 'aggreg', 'com', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",0
